 2.9411281E+20 8.1369572E+20 7.2965824E+19 7.4072990E+20 -3.389127E-02
 3.3000000E+20 8.0981878E+20 7.3419824E+19 7.3639896E+20 -4.148375E-02
 3.7026609E+20 8.0525095E+20 7.3831666E+19 7.3141928E+20 -4.913195E-02
 4.1544539E+20 8.0005785E+20 7.4226646E+19 7.2583120E+20 -5.619714E-02
 4.6613739E+20 7.9418422E+20 7.4578458E+19 7.1960576E+20 -6.400274E-02
 5.2301475E+20 7.8764037E+20 7.4886990E+19 7.1275338E+20 -7.186567E-02
 5.8683221E+20 7.8043845E+20 7.5152196E+19 7.0528626E+20 -7.978618E-02
 6.5843656E+20 7.7259253E+20 7.5374091E+19 6.9721844E+20 -8.776305E-02
 7.3877798E+20 7.6411852E+20 7.5552745E+19 6.8856577E+20 -9.579568E-02
 8.2892252E+20 7.5506976E+20 7.5708224E+19 6.7936154E+20 -1.034729E-01
 9.3006637E+20 7.4542775E+20 7.5820102E+19 6.6960765E+20 -1.116304E-01
 1.0435516E+21 7.3521383E+20 7.5888603E+19 6.5932523E+20 -1.198378E-01
 1.1708842E+21 7.2445141E+20 7.5914026E+19 6.4853738E+20 -1.280881E-01
 1.3137537E+21 7.1316558E+20 7.5896716E+19 6.3726886E+20 -1.363777E-01
 1.4740559E+21 7.0140711E+20 7.5853108E+19 6.2555400E+20 -1.444042E-01
 1.6539179E+21 6.8917848E+20 7.5766975E+19 6.1341150E+20 -1.527691E-01
 1.8557264E+21 6.7650919E+20 7.5638816E+19 6.0087038E+20 -1.611601E-01
 2.0821592E+21 6.6343000E+20 7.5469178E+19 5.8796082E+20 -1.695720E-01
 2.3362211E+21 6.4997292E+20 7.5258662E+19 5.7471426E+20 -1.779968E-01
 2.6212832E+21 6.3617094E+20 7.5007913E+19 5.6116303E+20 -1.864287E-01
 2.9411281E+21 6.2207245E+20 7.4729189E+19 5.4734326E+20 -1.946571E-01
 3.3000000E+21 6.0769643E+20 7.4411096E+19 5.3328534E+20 -2.030857E-01
 3.7026609E+21 5.9307714E+20 7.4054388E+19 5.1902275E+20 -2.115100E-01
 4.1544539E+21 5.7824973E+20 7.3659891E+19 5.0458984E+20 -2.199149E-01
 4.6613739E+21 5.6324942E+20 7.3228463E+19 4.9002096E+20 -2.282936E-01
 5.2301475E+21 5.4812126E+20 7.2769734E+19 4.7535152E+20 -2.364822E-01
 5.8683221E+21 5.3288968E+20 7.2275427E+19 4.6061425E+20 -2.447868E-01
 6.5843656E+21 5.1754026E+20 7.1696979E+19 4.4584328E+20 -2.538634E-01
 7.3877798E+21 5.0215912E+20 7.1088183E+19 4.3107093E+20 -2.620558E-01
 8.2892252E+21 4.8677886E+20 7.0449794E+19 4.1632907E+20 -2.701928E-01
 9.3006637E+21 4.7143124E+20 6.9782603E+19 4.0164864E+20 -2.782670E-01
 1.0435516E+22 4.5614698E+20 6.9087443E+19 3.8705954E+20 -2.862711E-01
 1.1708842E+22 4.4095606E+20 6.8365201E+19 3.7259086E+20 -2.941898E-01
 1.3137537E+22 4.2588593E+20 6.7616734E+19 3.5826920E+20 -3.020404E-01
 1.4740559E+22 4.1096347E+20 6.6842971E+19 3.4412049E+20 -3.098016E-01
 1.6539179E+22 3.9621408E+20 6.6044874E+19 3.3016920E+20 -3.174662E-01
 1.8557264E+22 3.8166165E+20 6.5223436E+19 3.1643821E+20 -3.250277E-01
 2.0821592E+22 3.6732867E+20 6.4379690E+19 3.0294898E+20 -3.324738E-01
 2.3362211E+22 3.5323553E+20 6.3514659E+19 2.8972087E+20 -3.398089E-01
 2.6212832E+22 3.3940066E+20 6.2629376E+19 2.7677129E+20 -3.470339E-01
 2.9411281E+22 3.2584125E+20 6.1724922E+19 2.6411633E+20 -3.541324E-01
 3.3000000E+22 3.1257276E+20 6.0802393E+19 2.5177037E+20 -3.610988E-01
 3.7026609E+22 2.9960893E+20 5.9862901E+19 2.3974603E+20 -3.679276E-01
 4.1544539E+22 2.8696216E+20 5.8907595E+19 2.2805456E+20 -3.746024E-01
 4.6613739E+22 2.7464208E+20 5.7937554E+19 2.1670453E+20 -3.811510E-01
 5.2301475E+22 2.6265732E+20 5.6953913E+19 2.0570341E+20 -3.875514E-01
 5.8683221E+22 2.5101500E+20 5.5957815E+19 1.9505719E+20 -3.937966E-01
 6.5843656E+22 2.3972071E+20 5.4950407E+19 1.8477030E+20 -3.998826E-01
 7.3877798E+22 2.2877868E+20 5.3932851E+19 1.7484583E+20 -4.057999E-01
 8.2892252E+22 2.1819154E+20 5.2906281E+19 1.6528526E+20 -4.115529E-01
 9.3006637E+22 2.0796014E+20 5.1871802E+19 1.5608834E+20 -4.171559E-01
 1.0435516E+23 1.9808460E+20 5.0830547E+19 1.4725405E+20 -4.225882E-01
 1.1708842E+23 1.8856381E+20 4.9783643E+19 1.3878016E+20 -4.278474E-01
 1.3137537E+23 1.7939559E+20 4.8732207E+19 1.3066338E+20 -4.329316E-01
 1.4740559E+23 1.7057698E+20 4.7677369E+19 1.2289961E+20 -4.378265E-01
 1.6539179E+23 1.6210337E+20 4.6620167E+19 1.1548320E+20 -4.425678E-01
 1.8557264E+23 1.5396964E+20 4.5561667E+19 1.0840798E+20 -4.471387E-01
 2.0821592E+23 1.4617008E+20 4.4502924E+19 1.0166715E+20 -4.515326E-01
